time_s,undamped,underdamped,critical,overdamped
6.720000,-0.1760896571,0.0000721840,0.0000000048,0.0020203815
6.725000,-0.1798715776,0.0000716955,0.0000000047,0.0020127893
6.730000,-0.1836093855,0.0000711957,0.0000000046,0.0020052256
6.735000,-0.1873021641,0.0000706847,0.0000000046,0.0019976903
6.740000,-0.1909490077,0.0000701629,0.0000000045,0.0019901833
6.745000,-0.1945490221,0.0000696304,0.0000000044,0.0019827046
6.750000,-0.1981013243,0.0000690877,0.0000000044,0.0019752539
6.755000,-0.2016050432,0.0000685348,0.0000000043,0.0019678313
6.760000,-0.2050593194,0.0000679721,0.0000000042,0.0019604365
6.765000,-0.2084633059,0.0000673999,0.0000000042,0.0019530695
6.770000,-0.2118161678,0.0000668183,0.0000000041,0.0019457302
6.775000,-0.2151170828,0.0000662278,0.0000000041,0.0019384185
6.780000,-0.2183652415,0.0000656284,0.0000000040,0.0019311343
6.785000,-0.2215598471,0.0000650205,0.0000000039,0.0019238774
6.790000,-0.2247001163,0.0000644043,0.0000000039,0.0019166478
6.795000,-0.2277852790,0.0000637801,0.0000000038,0.0019094454
6.800000,-0.2308145784,0.0000631481,0.0000000038,0.0019022700
6.805000,-0.2337872718,0.0000625086,0.0000000037,0.0018951216
6.810000,-0.2367026299,0.0000618618,0.0000000037,0.0018880001
6.815000,-0.2395599380,0.0000612080,0.0000000036,0.0018809053
6.820000,-0.2423584951,0.0000605474,0.0000000035,0.0018738372
6.825000,-0.2450976151,0.0000598803,0.0000000035,0.0018667957
6.830000,-0.2477766261,0.0000592069,0.0000000034,0.0018597806
6.835000,-0.2503948711,0.0000585275,0.0000000034,0.0018527918
6.840000,-0.2529517080,0.0000578422,0.0000000033,0.0018458294
6.845000,-0.2554465098,0.0000571514,0.0000000033,0.0018388931
6.850000,-0.2578786647,0.0000564553,0.0000000032,0.0018319828
6.855000,-0.2602475760,0.0000557540,0.0000000032,0.0018250986
6.860000,-0.2625526630,0.0000550479,0.0000000031,0.0018182402
6.865000,-0.2647933602,0.0000543372,0.0000000031,0.0018114075
6.870000,-0.2669691182,0.0000536221,0.0000000031,0.0018046006
6.875000,-0.2690794033,0.0000529028,0.0000000030,0.0017978192
6.880000,-0.2711236981,0.0000521796,0.0000000030,0.0017910633
6.885000,-0.2731015012,0.0000514527,0.0000000029,0.0017843328
6.890000,-0.2750123274,0.0000507223,0.0000000029,0.0017776276
6.895000,-0.2768557083,0.0000499886,0.0000000028,0.0017709476
6.900000,-0.2786311917,0.0000492519,0.0000000028,0.0017642927
6.905000,-0.2803383422,0.0000485123,0.0000000027,0.0017576628
6.910000,-0.2819767411,0.0000477701,0.0000000027,0.0017510578
6.915000,-0.2835459867,0.0000470255,0.0000000027,0.0017444776
6.920000,-0.2850456940,0.0000462788,0.0000000026,0.0017379222
6.925000,-0.2864754953,0.0000455300,0.0000000026,0.0017313914
6.930000,-0.2878350399,0.0000447795,0.0000000026,0.0017248851
6.935000,-0.2891239944,0.0000440274,0.0000000025,0.0017184033
6.940000,-0.2903420427,0.0000432739,0.0000000025,0.0017119458
6.945000,-0.2914888860,0.0000425193,0.0000000024,0.0017055127
6.950000,-0.2925642432,0.0000417637,0.0000000024,0.0016991036
6.955000,-0.2935678505,0.0000410073,0.0000000024,0.0016927187
6.960000,-0.2944994617,0.0000402504,0.0000000023,0.0016863578
6.965000,-0.2953588484,0.0000394931,0.0000000023,0.0016800207
6.970000,-0.2961457998,0.0000387355,0.0000000023,0.0016737075
6.975000,-0.2968601229,0.0000379780,0.0000000022,0.0016674180
6.980000,-0.2975016426,0.0000372206,0.0000000022,0.0016611521
6.985000,-0.2980702015,0.0000364636,0.0000000022,0.0016549098
6.990000,-0.2985656602,0.0000357072,0.0000000021,0.0016486910
6.995000,-0.2989878972,0.0000349514,0.0000000021,0.0016424955
7.000000,-0.2993368088,0.0000341966,0.0000000021,0.0016363233
7.005000,-0.2996123097,0.0000334428,0.0000000020,0.0016301742
7.010000,-0.2998143321,0.0000326902,0.0000000020,0.0016240483
7.015000,-0.2999428265,0.0000319391,0.0000000020,0.0016179454
7.020000,-0.2999977615,0.0000311895,0.0000000019,0.0016118655
7.025000,-0.2999791235,0.0000304416,0.0000000019,0.0016058084
7.030000,-0.2998869171,0.0000296957,0.0000000019,0.0015997740
7.035000,-0.2997211650,0.0000289517,0.0000000019,0.0015937624
7.040000,-0.2994819077,0.0000282100,0.0000000018,0.0015877733
7.045000,-0.2991692041,0.0000274707,0.0000000018,0.0015818067
7.050000,-0.2987831306,0.0000267338,0.0000000018,0.0015758626
7.055000,-0.2983237822,0.0000259997,0.0000000018,0.0015699407
7.060000,-0.2977912713,0.0000252683,0.0000000017,0.0015640412
7.065000,-0.2971857285,0.0000245399,0.0000000017,0.0015581638
7.070000,-0.2965073025,0.0000238145,0.0000000017,0.0015523085
7.075000,-0.2957561596,0.0000230924,0.0000000017,0.0015464752
7.080000,-0.2949324839,0.0000223737,0.0000000016,0.0015406638
7.085000,-0.2940364775,0.0000216584,0.0000000016,0.0015348742
7.090000,-0.2930683601,0.0000209468,0.0000000016,0.0015291065
7.095000,-0.2920283692,0.0000202389,0.0000000016,0.0015233603
7.100000,-0.2909167598,0.0000195349,0.0000000015,0.0015176358
7.105000,-0.2897338046,0.0000188349,0.0000000015,0.0015119328
7.110000,-0.2884797935,0.0000181390,0.0000000015,0.0015062512
7.115000,-0.2871550343,0.0000174474,0.0000000015,0.0015005910
7.120000,-0.2857598517,0.0000167602,0.0000000014,0.0014949521
7.125000,-0.2842945879,0.0000160774,0.0000000014,0.0014893343
7.130000,-0.2827596023,0.0000153992,0.0000000014,0.0014837376
7.135000,-0.2811552713,0.0000147256,0.0000000014,0.0014781620
7.140000,-0.2794819885,0.0000140569,0.0000000014,0.0014726073
7.145000,-0.2777401640,0.0000133931,0.0000000013,0.0014670735
7.150000,-0.2759302252,0.0000127343,0.0000000013,0.0014615605
7.155000,-0.2740526159,0.0000120806,0.0000000013,0.0014560682
7.160000,-0.2721077965,0.0000114320,0.0000000013,0.0014505966
7.165000,-0.2700962441,0.0000107888,0.0000000013,0.0014451455
7.170000,-0.2680184519,0.0000101509,0.0000000012,0.0014397149
7.175000,-0.2658749295,0.0000095185,0.0000000012,0.0014343047
7.180000,-0.2636662027,0.0000088917,0.0000000012,0.0014289148
7.185000,-0.2613928130,0.0000082705,0.0000000012,0.0014235452
7.190000,-0.2590553180,0.0000076550,0.0000000012,0.0014181958
7.195000,-0.2566542911,0.0000070453,0.0000000012,0.0014128665
7.200000,-0.2541903209,0.0000064415,0.0000000011,0.0014075572
7.205000,-0.2516640119,0.0000058436,0.0000000011,0.0014022678
7.210000,-0.2490759835,0.0000052518,0.0000000011,0.0013969983
7.215000,-0.2464268705,0.0000046660,0.0000000011,0.0013917486
7.220000,-0.2437173225,0.0000040864,0.0000000011,0.0013865187
7.225000,-0.2409480041,0.0000035131,0.0000000011,0.0013813084
7.230000,-0.2381195943,0.0000029460,0.0000000010,0.0013761177
7.235000,-0.2352327870,0.0000023852,0.0000000010,0.0013709465
7.240000,-0.2322882900,0.0000018308,0.0000000010,0.0013657947
7.245000,-0.2292868254,0.0000012829,0.0000000010,0.0013606623
7.250000,-0.2262291294,0.0000007416,0.0000000010,0.0013555492
7.255000,-0.2231159518,0.0000002067,0.0000000010,0.0013504552
7.260000,-0.2199480562,-0.0000003215,0.0000000009,0.0013453805
7.265000,-0.2167262194,-0.0000008431,0.0000000009,0.0013403248
7.270000,-0.2134512316,-0.0000013579,0.0000000009,0.0013352881
7.275000,-0.2101238960,-0.0000018661,0.0000000009,0.0013302703
7.280000,-0.2067450285,-0.0000023674,0.0000000009,0.0013252714
7.285000,-0.2033154578,-0.0000028619,0.0000000009,0.0013202912
7.290000,-0.1998360251,-0.0000033496,0.0000000009,0.0013153298
7.295000,-0.1963075835,-0.0000038304,0.0000000009,0.0013103870
7.300000,-0.1927309985,-0.0000043043,0.0000000008,0.0013054628
7.305000,-0.1891071472,-0.0000047712,0.0000000008,0.0013005571
7.310000,-0.1854369183,-0.0000052311,0.0000000008,0.0012956698
7.315000,-0.1817212119,-0.0000056841,0.0000000008,0.0012908009
7.320000,-0.1779609394,-0.0000061300,0.0000000008,0.0012859503
7.325000,-0.1741570228,-0.0000065688,0.0000000008,0.0012811180
7.330000,-0.1703103950,-0.0000070007,0.0000000008,0.0012763038
7.335000,-0.1664219995,-0.0000074254,0.0000000008,0.0012715076
7.340000,-0.1624927898,-0.0000078430,0.0000000007,0.0012667295
7.345000,-0.1585237296,-0.0000082535,0.0000000007,0.0012619694
7.350000,-0.1545157922,-0.0000086569,0.0000000007,0.0012572271
7.355000,-0.1504699606,-0.0000090532,0.0000000007,0.0012525027
7.360000,-0.1463872270,-0.0000094423,0.0000000007,0.0012477960
7.365000,-0.1422685927,-0.0000098243,0.0000000007,0.0012431070
7.370000,-0.1381150677,-0.0000101991,0.0000000007,0.0012384356
7.375000,-0.1339276707,-0.0000105668,0.0000000007,0.0012337818
7.380000,-0.1297074286,-0.0000109273,0.0000000007,0.0012291455
7.385000,-0.1254553764,-0.0000112806,0.0000000007,0.0012245265
7.390000,-0.1211725569,-0.0000116269,0.0000000006,0.0012199250
7.395000,-0.1168600204,-0.0000119659,0.0000000006,0.0012153407
7.400000,-0.1125188246,-0.0000122979,0.0000000006,0.0012107737
7.405000,-0.1081500341,-0.0000126227,0.0000000006,0.0012062238
7.410000,-0.1037547204,-0.0000129404,0.0000000006,0.0012016910
7.415000,-0.0993339613,-0.0000132509,0.0000000006,0.0011971753
7.420000,-0.0948888411,-0.0000135544,0.0000000006,0.0011926765
7.425000,-0.0904204499,-0.0000138508,0.0000000006,0.0011881946
7.430000,-0.0859298835,-0.0000141402,0.0000000006,0.0011837296
7.435000,-0.0814182432,-0.0000144224,0.0000000006,0.0011792814
7.440000,-0.0768866356,-0.0000146977,0.0000000006,0.0011748498
7.445000,-0.0723361718,-0.0000149659,0.0000000005,0.0011704350
7.450000,-0.0677679680,-0.0000152272,0.0000000005,0.0011660367
7.455000,-0.0631831444,-0.0000154815,0.0000000005,0.0011616549
7.460000,-0.0585828255,-0.0000157288,0.0000000005,0.0011572896
7.465000,-0.0539681394,-0.0000159693,0.0000000005,0.0011529407
7.470000,-0.0493402179,-0.0000162029,0.0000000005,0.0011486082
7.475000,-0.0447001960,-0.0000164296,0.0000000005,0.0011442919
7.480000,-0.0400492116,-0.0000166494,0.0000000005,0.0011399919
7.485000,-0.0353884053,-0.0000168625,0.0000000005,0.0011357080
7.490000,-0.0307189201,-0.0000170688,0.0000000005,0.0011314402
7.495000,-0.0260419014,-0.0000172684,0.0000000005,0.0011271884
7.500000,-0.0213584959,-0.0000174613,0.0000000005,0.0011229526
7.505000,-0.0166698524,-0.0000176475,0.0000000005,0.0011187328
7.510000,-0.0119771207,-0.0000178272,0.0000000004,0.0011145288
7.515000,-0.0072814517,-0.0000180002,0.0000000004,0.0011103406
7.520000,-0.0025839969,-0.0000181667,0.0000000004,0.0011061681
7.525000,0.0021140915,-0.0000183267,0.0000000004,0.0011020113
7.530000,0.0068116615,-0.0000184802,0.0000000004,0.0010978702
7.535000,0.0115075610,-0.0000186273,0.0000000004,0.0010937446
7.540000,0.0162006383,-0.0000187681,0.0000000004,0.0010896345
7.545000,0.0208897425,-0.0000189025,0.0000000004,0.0010855398
7.550000,0.0255737236,-0.0000190307,0.0000000004,0.0010814605
7.555000,0.0302514328,-0.0000191526,0.0000000004,0.0010773966
7.560000,0.0349217231,-0.0000192683,0.0000000004,0.0010733479
7.565000,0.0395834489,-0.0000193779,0.0000000004,0.0010693145
7.570000,0.0442354672,-0.0000194814,0.0000000004,0.0010652962
7.575000,0.0488766369,-0.0000195788,0.0000000004,0.0010612930
7.580000,0.0535058198,-0.0000196703,0.0000000004,0.0010573048
7.585000,0.0581218807,-0.0000197559,0.0000000004,0.0010533317
7.590000,0.0627236875,-0.0000198355,0.0000000004,0.0010493734
7.595000,0.0673101117,-0.0000199094,0.0000000003,0.0010454301
7.600000,0.0718800283,-0.0000199774,0.0000000003,0.0010415015
7.605000,0.0764323168,-0.0000200398,0.0000000003,0.0010375877
7.610000,0.0809658606,-0.0000200965,0.0000000003,0.0010336887
7.615000,0.0854795479,-0.0000201476,0.0000000003,0.0010298042
7.620000,0.0899722718,-0.0000201931,0.0000000003,0.0010259344
7.625000,0.0944429305,-0.0000202332,0.0000000003,0.0010220791
7.630000,0.0988904275,-0.0000202678,0.0000000003,0.0010182383
7.635000,0.1033136721,-0.0000202970,0.0000000003,0.0010144120
7.640000,0.1077115796,-0.0000203210,0.0000000003,0.0010106000
7.645000,0.1120830713,-0.0000203397,0.0000000003,0.0010068023
7.650000,0.1164270752,-0.0000203532,0.0000000003,0.0010030190
7.655000,0.1207425260,-0.0000203615,0.0000000003,0.0009992498
7.660000,0.1250283653,-0.0000203649,0.0000000003,0.0009954948
7.665000,0.1292835420,-0.0000203632,0.0000000003,0.0009917539
7.670000,0.1335070125,-0.0000203565,0.0000000003,0.0009880271
7.675000,0.1376977412,-0.0000203450,0.0000000003,0.0009843142
7.680000,0.1418547001,-0.0000203287,0.0000000003,0.0009806153
7.685000,0.1459768699,-0.0000203076,0.0000000003,0.0009769304
7.690000,0.1500632396,-0.0000202818,0.0000000003,0.0009732592
7.695000,0.1541128070,-0.0000202514,0.0000000003,0.0009696019
7.700000,0.1581245791,-0.0000202165,0.0000000003,0.0009659583
7.705000,0.1620975718,-0.0000201770,0.0000000002,0.0009623284
7.710000,0.1660308110,-0.0000201332,0.0000000002,0.0009587121
7.715000,0.1699233320,-0.0000200849,0.0000000002,0.0009551095
7.720000,0.1737741800,-0.0000200324,0.0000000002,0.0009515203
7.725000,0.1775824109,-0.0000199756,0.0000000002,0.0009479447
7.730000,0.1813470906,-0.0000199147,0.0000000002,0.0009443825
7.735000,0.1850672957,-0.0000198497,0.0000000002,0.0009408336
7.740000,0.1887421141,-0.0000197807,0.0000000002,0.0009372982
7.745000,0.1923706444,-0.0000197077,0.0000000002,0.0009337760
7.750000,0.1959519968,-0.0000196308,0.0000000002,0.0009302670
7.755000,0.1994852929,-0.0000195501,0.0000000002,0.0009267712
7.760000,0.2029696663,-0.0000194656,0.0000000002,0.0009232886
7.765000,0.2064042623,-0.0000193774,0.0000000002,0.0009198190
7.770000,0.2097882388,-0.0000192856,0.0000000002,0.0009163625
7.775000,0.2131207657,-0.0000191903,0.0000000002,0.0009129190
7.780000,0.2164010258,-0.0000190914,0.0000000002,0.0009094884
7.785000,0.2196282147,-0.0000189892,0.0000000002,0.0009060707
7.790000,0.2228015409,-0.0000188835,0.0000000002,0.0009026658
7.795000,0.2259202261,-0.0000187746,0.0000000002,0.0008992738
7.800000,0.2289835054,-0.0000186625,0.0000000002,0.0008958944
7.805000,0.2319906278,-0.0000185472,0.0000000002,0.0008925278
7.810000,0.2349408556,-0.0000184289,0.0000000002,0.0008891739
7.815000,0.2378334653,-0.0000183075,0.0000000002,0.0008858325
7.820000,0.2406677475,-0.0000181831,0.0000000002,0.0008825037
7.825000,0.2434430072,-0.0000180559,0.0000000002,0.0008791874
7.830000,0.2461585638,-0.0000179259,0.0000000002,0.0008758836
7.835000,0.2488137511,-0.0000177931,0.0000000002,0.0008725922
7.840000,0.2514079182,-0.0000176576,0.0000000002,0.0008693131
7.845000,0.2539404287,-0.0000175196,0.0000000002,0.0008660464
7.850000,0.2564106616,-0.0000173789,0.0000000002,0.0008627919
7.855000,0.2588180111,-0.0000172358,0.0000000002,0.0008595497
7.860000,0.2611618867,-0.0000170903,0.0000000002,0.0008563197
7.865000,0.2634417137,-0.0000169424,0.0000000002,0.0008531018
7.870000,0.2656569330,-0.0000167922,0.0000000002,0.0008498960
7.875000,0.2678070012,-0.0000166398,0.0000000001,0.0008467022
7.880000,0.2698913911,-0.0000164852,0.0000000001,0.0008435205
7.885000,0.2719095914,-0.0000163286,0.0000000001,0.0008403507
7.890000,0.2738611073,-0.0000161699,0.0000000001,0.0008371928
7.895000,0.2757454602,-0.0000160093,0.0000000001,0.0008340467
7.900000,0.2775621878,-0.0000158467,0.0000000001,0.0008309125
7.905000,0.2793108448,-0.0000156823,0.0000000001,0.0008277901
7.910000,0.2809910021,-0.0000155162,0.0000000001,0.0008246794
7.915000,0.2826022478,-0.0000153483,0.0000000001,0.0008215804
7.920000,0.2841441867,-0.0000151788,0.0000000001,0.0008184931
7.925000,0.2856164407,-0.0000150077,0.0000000001,0.0008154173
7.930000,0.2870186487,-0.0000148350,0.0000000001,0.0008123531
7.935000,0.2883504668,-0.0000146609,0.0000000001,0.0008093004
7.940000,0.2896115684,-0.0000144854,0.0000000001,0.0008062592
7.945000,0.2908016442,-0.0000143085,0.0000000001,0.0008032294
7.950000,0.2919204023,-0.0000141304,0.0000000001,0.0008002111
7.955000,0.2929675685,-0.0000139510,0.0000000001,0.0007972040
7.960000,0.2939428858,-0.0000137705,0.0000000001,0.0007942082
7.965000,0.2948461151,-0.0000135888,0.0000000001,0.0007912238
7.970000,0.2956770348,-0.0000134061,0.0000000001,0.0007882505
7.975000,0.2964354413,-0.0000132225,0.0000000001,0.0007852884
7.980000,0.2971211484,-0.0000130378,0.0000000001,0.0007823374
7.985000,0.2977339881,-0.0000128523,0.0000000001,0.0007793975
7.990000,0.2982738100,-0.0000126660,0.0000000001,0.0007764687
7.995000,0.2987404817,-0.0000124789,0.0000000001,0.0007735508
8.000000,0.2991338889,-0.0000122911,0.0000000001,0.0007706440
8.005000,0.2994539349,-0.0000121027,0.0000000001,0.0007677480
8.010000,0.2997005414,-0.0000119136,0.0000000001,0.0007648630
8.015000,0.2998736478,-0.0000117240,0.0000000001,0.0007619887
8.020000,0.2999732118,-0.0000115339,0.0000000001,0.0007591253
8.025000,0.2999992087,-0.0000113433,0.0000000001,0.0007562727
8.030000,0.2999516324,-0.0000111524,0.0000000001,0.0007534307
8.035000,0.2998304945,-0.0000109611,0.0000000001,0.0007505995
8.040000,0.2996358246,-0.0000107695,0.0000000001,0.0007477788
8.045000,0.2993676705,-0.0000105777,0.0000000001,0.0007449688
8.050000,0.2990260981,-0.0000103857,0.0000000001,0.0007421693
8.055000,0.2986111909,-0.0000101935,0.0000000001,0.0007393804
8.060000,0.2981230509,-0.0000100013,0.0000000001,0.0007366019
8.065000,0.2975617977,-0.0000098090,0.0000000001,0.0007338339
8.070000,0.2969275689,-0.0000096167,0.0000000001,0.0007310763
8.075000,0.2962205202,-0.0000094245,0.0000000001,0.0007283290
8.080000,0.2954408248,-0.0000092324,0.0000000001,0.0007255921
8.085000,0.2945886741,-0.0000090404,0.0000000001,0.0007228655
8.090000,0.2936642770,-0.0000088486,0.0000000001,0.0007201491
8.095000,0.2926678602,-0.0000086570,0.0000000001,0.0007174429
8.100000,0.2915996680,-0.0000084657,0.0000000001,0.0007147468
8.105000,0.2904599625,-0.0000082747,0.0000000001,0.0007120610
8.110000,0.2892490232,-0.0000080841,0.0000000001,0.0007093852
8.115000,0.2879671470,-0.0000078939,0.0000000001,0.0007067194
8.120000,0.2866146482,-0.0000077041,0.0000000001,0.0007040637
8.125000,0.2851918587,-0.0000075148,0.0000000001,0.0007014179
8.130000,0.2836991273,-0.0000073261,0.0000000001,0.0006987821
8.135000,0.2821368201,-0.0000071379,0.0000000001,0.0006961562
8.140000,0.2805053203,-0.0000069503,0.0000000001,0.0006935402
8.145000,0.2788050279,-0.0000067633,0.0000000001,0.0006909340
8.150000,0.2770363600,-0.0000065771,0.0000000001,0.0006883376
8.155000,0.2751997504,-0.0000063915,0.0000000001,0.0006857509
8.160000,0.2732956493,-0.0000062067,0.0000000001,0.0006831740
8.165000,0.2713245239,-0.0000060227,0.0000000001,0.0006806067
8.170000,0.2692868575,-0.0000058395,0.0000000001,0.0006780491
8.175000,0.2671831499,-0.0000056572,0.0000000001,0.0006755012
8.180000,0.2650139169,-0.0000054757,0.0000000001,0.0006729627
8.185000,0.2627796906,-0.0000052952,0.0000000001,0.0006704339
8.190000,0.2604810189,-0.0000051156,0.0000000001,0.0006679145
8.195000,0.2581184655,-0.0000049371,0.0000000001,0.0006654046
8.200000,0.2556926099,-0.0000047595,0.0000000001,0.0006629041
8.205000,0.2532040469,-0.0000045830,0.0000000001,0.0006604130
8.210000,0.2506533869,-0.0000044076,0.0000000001,0.0006579313
8.215000,0.2480412554,-0.0000042333,0.0000000001,0.0006554589
8.220000,0.2453682931,-0.0000040601,0.0000000001,0.0006529958
8.225000,0.2426351554,-0.0000038881,0.0000000001,0.0006505420
8.230000,0.2398425126,-0.0000037173,0.0000000001,0.0006480974
8.235000,0.2369910497,-0.0000035477,0.0000000001,0.0006456619
8.240000,0.2340814659,-0.0000033794,0.0000000000,0.0006432356
8.245000,0.2311144748,-0.0000032123,0.0000000000,0.0006408185
8.250000,0.2280908040,-0.0000030465,0.0000000000,0.0006384104
8.255000,0.2250111951,-0.0000028821,0.0000000000,0.0006360114
8.260000,0.2218764034,-0.0000027190,0.0000000000,0.0006336213
8.265000,0.2186871975,-0.0000025572,0.0000000000,0.0006312403
8.270000,0.2154443598,-0.0000023969,0.0000000000,0.0006288682
8.275000,0.2121486853,-0.0000022379,0.0000000000,0.0006265050
8.280000,0.2088009825,-0.0000020804,0.0000000000,0.0006241507
8.285000,0.2054020723,-0.0000019244,0.0000000000,0.0006218053
8.290000,0.2019527882,-0.0000017698,0.0000000000,0.0006194687
